id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11562259,Enchanting apartment for lovebirds,28464644,Jens,,Stationsbuurt Noord,51.03567,3.71856,Entire home/apt,90,1,10,2017-04-02,0.31,1,0
11616146,Big app in historical centre ghent,5399279,Florien,,Binnenstad,51.05795,3.73163,Entire home/apt,120,1,21,2019-04-07,0.56,1,357
11628834,Leuk app. in historisch centrum,61613089,Sofie,,Binnenstad,51.05421,3.72587,Entire home/apt,180,2,0,,,1,0
11727193,"central, 5mins to main rail station",1857887,Lucy,,Stationsbuurt Zuid,51.03363,3.71174,Entire home/apt,50,28,5,2016-08-14,0.14,4,258
11737557,Fully renovated with sunny terrace,1857887,Lucy,,Stationsbuurt Zuid,51.03211,3.71333,Entire home/apt,65,150,0,,,4,228
11855537,"Rooftop terrace, stunning view in city center",63191355,Dino,,Binnenstad,51.05593,3.72656,Entire home/apt,117,2,37,2019-04-08,1.57,1,166
11867407,Bohemian Rhapsody,63264923,Hilde,,Oud Gentbrugge,51.04224,3.75549,Entire home/apt,130,2,89,2019-03-31,2.41,1,324
11886843,Luminous apartment in Ghent + free private parking,59329175,Paul,,Binnenstad,51.05105,3.7339,Entire home/apt,70,3,72,2019-04-13,2.11,1,83
11939475,Spacious studio with private patio,60345129,Imschoot,,Elisabethbegijnhof - Papegaai,51.05194,3.71332,Private room,46,2,154,2019-04-08,4.27,1,298
11956002,"",12278104,Lynn,,Binnenstad,51.04672,3.72813,Entire home/apt,56,4,0,,,1,0
12103538,Living The Dream - A Hidden Gem,64426079,Bart,,Binnenstad,51.05485,3.72393,Entire home/apt,310,2,72,2019-02-17,2.00,2,261
12104123,Wonderful apartment in the historic center,44774304,Marieke,,Elisabethbegijnhof - Papegaai,51.05039,3.71906,Entire home/apt,91,3,129,2019-02-24,3.75,1,232
12122868,Peaceful app. in the city centre.,65038336,Gauthier,,Elisabethbegijnhof - Papegaai,51.04874,3.71769,Entire home/apt,77,3,64,2019-01-01,1.75,1,6
12139439,Centre Ghent: design 2p apartment,15903511,Caroline,,Binnenstad,51.04773,3.72394,Private room,90,1,84,2019-04-04,2.33,1,360
12154939,Cosy family house 2-6 p.,4959838,Farah,,Dampoort,51.0568,3.74947,Entire home/apt,80,3,2,2019-01-04,0.09,1,25
12198686,Fully renovated 1 bedroom & 1 study,1857887,Lucy,,Stationsbuurt Zuid,51.03329,3.71046,Entire home/apt,65,150,1,2016-05-23,0.03,4,228
12199107,Welcome in our beautiful house,65585483,Annelies,,Sluizeken - Tolhuis - Ham,51.06263,3.72754,Private room,39,2,169,2019-03-31,4.59,1,292
12242630,"Modern, Luxurious, Quiet - 1 Person",28983914,Birger,,Stationsbuurt Zuid,51.02899,3.71055,Private room,35,3,67,2019-03-16,1.86,6,334
12297403,Room near Center & Railway station,13518753,Celine,,Watersportbaan - Ekkergem,51.046,3.71345,Private room,30,1,17,2016-07-28,0.48,1,0
12313267,Room 1 person:8 min walk station Ghent & Expo,66155999,Hannelore,,Stationsbuurt Zuid,51.02849,3.70863,Private room,33,1,0,,,5,361
12408259,"Cosy bright flat, Centre off Ghent!",29178937,Farah,,Binnenstad,51.04372,3.73342,Entire home/apt,50,1,0,,,1,0
12423613,New duplex guesthouse,24194314,Caroline,,Dampoort,51.0541,3.74264,Entire home/apt,80,2,141,2019-04-10,4.11,1,338
12539850,Villa Francine,67942173,Alain,,Sint Denijs Westrem,51.02043,3.69391,Entire home/apt,350,2,45,2019-03-31,1.35,1,118
12673073,"Sunny, central flat with balconies",22583597,Heleen,,Binnenstad,51.05116,3.73372,Entire home/apt,130,5,17,2018-08-12,0.48,1,89
12689118,Cosy City center Suite,33050887,Damien,,Elisabethbegijnhof - Papegaai,51.05275,3.72066,Entire home/apt,75,1,142,2019-03-19,4.00,5,334
12694459,2 room Apartment/Loft Style,10143101,Olivier,,Stationsbuurt Noord,51.03617,3.7136,Entire home/apt,74,2,36,2018-09-16,1.70,6,282
12749066,Good bed in colourfull house,69343106,Ingeborg,,Ledeberg,51.03554,3.74434,Private room,28,1,31,2019-02-22,1.02,2,75
12793470,Peace and quiet near city centre,69616156,Gaby,,Mariakerke,51.07003,3.66712,Private room,100,1,1,2016-05-16,0.03,2,139
12895267,Historical house in the Old Center.,4251362,John-Morgan,,Elisabethbegijnhof - Papegaai,51.05539,3.71164,Entire home/apt,90,1,19,2018-11-04,0.61,1,21
12920478,Little single-bed room in the centre of Ghent,67776627,Touni,,Binnenstad,51.05853,3.72204,Private room,17,1,6,2016-06-27,0.17,1,0
12928355,Peaceful house in the heart of Ghent,58090616,Joery,,Binnenstad,51.05848,3.72328,Entire home/apt,66,1,19,2019-01-20,0.90,1,0
12938104,Edelyns room,33366946,Edelyn And Stefaan,,Brugse Poort - Rooigem,51.05566,3.70045,Private room,39,3,19,2018-12-25,0.56,4,35
12939203,Modern appartment close to the city,8328132,Jeroen,,Watersportbaan - Ekkergem,51.04508,3.71447,Entire home/apt,58,2,44,2019-01-07,1.28,1,0
12977944,Geniet van rust nabij centrum Gent,69616156,Gaby,,Mariakerke,51.06919,3.66718,Private room,100,1,0,,,2,133
12994579,Modern Apartment in city center Gent,71613492,Iris,,Elisabethbegijnhof - Papegaai,51.05585,3.71758,Entire home/apt,45,2,5,2017-04-30,0.15,1,0
12996714,Cosy room for rent in student house,39822944,Marlies,,Stationsbuurt Noord,51.03366,3.73039,Private room,15,21,1,2016-10-02,0.03,1,0
13000667,Cosy house on a fantastic location,15714372,Els,,Sluizeken - Tolhuis - Ham,51.06001,3.71782,Entire home/apt,75,2,98,2019-03-31,2.79,1,339
13041526,Bright and recently renovated historical apartment,8756531,Deceuninck,,Binnenstad,51.05029,3.73199,Entire home/apt,120,2,30,2018-09-09,0.89,4,294
13060650,Close to station and city centre,72325902,Nikolaas,,Stationsbuurt Noord,51.04164,3.70192,Private room,44,2,1,2016-05-30,0.03,1,0
13060899,Double room garden side near Sint-Pieters Station,15017496,Neus,,Stationsbuurt Zuid,51.03482,3.71137,Private room,48,1,35,2018-12-15,1.80,1,0
13089617,Bright comfortable room with double bed,72656167,Johanna,,Rabot  - Blaisantvest,51.06706,3.72588,Private room,35,2,42,2018-05-09,1.22,1,0
13093076,Bright spacious room with gardenview @Ghent,39312954,Tamara,,Drongen,51.03896,3.66472,Private room,42,2,36,2019-04-07,1.07,2,69
13112422,"Trendy, Cosy, Private Parking, Historical Center",9526236,Marc,,Elisabethbegijnhof - Papegaai,51.05115,3.71699,Entire home/apt,98,3,30,2019-03-15,0.88,2,44
13170409,Vintage urban family house,17951161,Peter,,Oud Gentbrugge,51.03686,3.75329,Entire home/apt,120,2,9,2019-04-07,0.30,1,358
13172840,Remodelled appartement with city garden.,61197145,Fevry,,Sint Amandsberg,51.06721,3.75357,Entire home/apt,65,1,50,2019-03-23,1.47,1,119
13204807,"",38374740,Ilka,,Stationsbuurt Noord,51.04011,3.70812,Private room,22,1,0,,,1,0
13263246,Super cool private room near the center of Ghent,27980746,Ziggy & Pieter,,Dampoort,51.05427,3.7468,Private room,35,1,230,2019-03-24,6.73,1,55
13277744,Spacious room with roof terrace,7719761,Kaat & Ruben,,Macharius - Heirnis,51.04673,3.74247,Private room,60,1,18,2017-07-24,0.52,1,0
13289354,"Brand new light apartment, close to the station",74979203,Daan,,Stationsbuurt Noord,51.03863,3.71168,Entire home/apt,59,2,77,2019-03-05,2.23,1,106
13324673,Cosy room near Hospital,75375644,Lily,,Binnenstad,51.0464,3.72763,Private room,40,2,0,,,1,0
13357020,"Apartment with view, 2km to center!",75754042,Stéphanie & Gilles,,Binnenstad,51.03922,3.73621,Entire home/apt,77,2,28,2018-12-26,0.83,1,0
13382244,Large sunny renovated appartment perfect location!,156907,Griet,,Stationsbuurt Noord,51.04269,3.70174,Entire home/apt,60,2,2,2016-08-15,0.06,1,0
13385081,B006 Studio,76093551,Jean,,Elisabethbegijnhof - Papegaai,51.05716,3.71455,Private room,95,1,5,2018-07-22,0.16,1,290
13408171,Room in student house,35534015,Maximillian,,Rabot  - Blaisantvest,51.05705,3.70917,Private room,17,1,2,2016-08-11,0.06,1,0
13410800,Bright Scandinavian room with a sunny patio,6881938,Jozefien,,Ledeberg,51.03636,3.74452,Entire home/apt,80,5,2,2016-12-11,0.06,2,0
13460090,Spacious house in Ghent,45294742,Laurence,,Sint Amandsberg,51.06618,3.75356,Entire home/apt,75,2,8,2017-10-29,0.24,1,0
13464092,Slaapkamer én leefkamer in gerenoveerde woning,76971350,Karel,,Wondelgem,51.09049,3.72735,Private room,35,1,53,2019-04-14,1.55,1,38
13509414,PROSPERITE BOAT,10970631,Mark And Lucia,,Muide - Meulestede - Afrikalaan,51.06463,3.73717,Entire home/apt,48,1,58,2018-10-14,1.69,1,0
13534711,Private rooms/with parking/private entry/centre,77837214,Nicky,,Watersportbaan - Ekkergem,51.04675,3.71988,Private room,55,3,16,2017-11-02,0.47,2,0
13537299,hof van spanje 1,77860805,Pieter,,Binnenstad,51.05544,3.72635,Entire home/apt,145,2,30,2019-04-13,0.97,2,15
13561939,hof van spanje 2,77860805,Pieter,,Binnenstad,51.05682,3.72735,Entire home/apt,145,2,21,2019-04-13,0.69,2,21
13570868,EL RINCON,78257391,Pieter,,Elisabethbegijnhof - Papegaai,51.05287,3.71445,Entire home/apt,75,1,0,,,1,0
13573229,LOVELY house Heart Cultural Ghent,74630039,Francis,,Elisabethbegijnhof - Papegaai,51.04939,3.71744,Entire home/apt,83,2,36,2019-04-07,1.07,1,110
13581674,Bright apartment in the historic center of Ghent,78395237,Arantxa,,Binnenstad,51.05689,3.72797,Entire home/apt,50,1,4,2016-08-02,0.12,1,0
13601337,Spacious house with garden along the waterfront,43955111,Stijn En Edith,,Rabot  - Blaisantvest,51.06386,3.70223,Entire home/apt,116,3,9,2018-08-09,0.27,2,9
13633848,"COSY, STYLISH, BRIGHT apartment - city of Ghent",15123546,Tine,,Sluizeken - Tolhuis - Ham,51.0639,3.73199,Entire home/apt,120,1,56,2019-04-07,1.72,1,138
13649596,Well situated apartment for 4-6 in centre Ghent,5883895,Annelore,,Macharius - Heirnis,51.04766,3.74322,Entire home/apt,100,3,254,2019-03-31,7.43,3,243
13650841,ART DECO Design Apartment Ghent Centre,29513964,Christel,,Elisabethbegijnhof - Papegaai,51.05452,3.71202,Entire home/apt,125,2,147,2019-04-10,4.37,1,109
13671577,Authentic vintage captains cabine,12783933,Lien,,Muide - Meulestede - Afrikalaan,51.06375,3.73751,Entire home/apt,50,1,6,2016-08-13,0.18,1,0
13697015,Kleine knusse sfeervolle stadswoning,79862760,Klaas,,Sint Amandsberg,51.06096,3.74364,Entire home/apt,45,5,0,,,1,0
13704632,Historic house in center Gent,15300260,"Aron, Dave & Myriam",,Binnenstad,51.05079,3.73021,Entire home/apt,65,2,151,2019-04-12,4.48,3,271
13717855,Big Sleep Gent,20970039,Michaëla,,Macharius - Heirnis,51.05608,3.73761,Private room,95,2,1,2016-08-28,0.03,1,0
13724927,Modern house close to Ghent city center,80246333,Sander,,Stationsbuurt Noord,51.0331,3.72584,Entire home/apt,80,2,21,2018-09-17,0.62,1,0
13730220,zonnig verblijf met dakterras,80301064,Inge,,Oud Gentbrugge,51.04132,3.74516,Private room,50,1,93,2019-04-15,2.78,1,83
13730928,"Bright apartment, sunny terrace & good location!",40728596,Fan,,Stationsbuurt Noord,51.03785,3.713,Entire home/apt,64,3,17,2017-06-26,0.51,1,0
13736084,Big house with 4 bedrooms&garden near city centre,16101119,Sara,,Sint Amandsberg,51.06523,3.75254,Entire home/apt,75,2,4,2016-10-31,0.12,1,0
13739454,historical luxury in the heart: The Minster House,5526434,Michael & Wim,,Binnenstad,51.05313,3.72754,Entire home/apt,98,1,234,2019-03-31,6.93,2,54
13740501,"Historical luxury, heart of town!",5526434,Michael & Wim,,Binnenstad,51.05801,3.72453,Entire home/apt,97,1,221,2019-03-31,6.60,2,144
13742526,"Free parking, spacious & relaxing - Yasmine's Apt.",80462076,Muriel,,Sluizeken - Tolhuis - Ham,51.06727,3.73166,Entire home/apt,60,2,68,2019-04-15,2.04,1,0
13761740,Nice house with garden in Ghent,3927966,Lotte,,Oud Gentbrugge,51.04226,3.75593,Entire home/apt,90,4,5,2018-07-16,0.15,1,0
13781524,TOP apt city centre of Ghent,80921911,Alexander,,Binnenstad,51.04371,3.73489,Private room,80,1,0,,,1,0
13786460,Cozy studio in the heart of Ghent,8170359,Adam,,Binnenstad,51.0539,3.72889,Private room,21,14,0,,,2,0
13786804,Gentse feesten-les folies de Gand-ghent party days,66155999,Hannelore,,Stationsbuurt Zuid,51.02722,3.70873,Private room,66,1,1,2019-04-08,1,5,163
13793941,"two-room apartment, city of Ghent, near station",81068451,Katlijn,,Binnenstad,51.0389,3.72544,Private room,35,7,0,,,1,0
13806060,Room in a calm and trendy neighbourhood + 2 bikes,4824450,Véronique,,Dampoort,51.04904,3.75144,Private room,45,1,13,2018-12-30,0.68,1,0
13807393,Small cozy room on second floor,53459941,Iman,,Stationsbuurt Noord,51.03301,3.72482,Private room,35,1,19,2019-03-31,0.56,3,178
13807432,Loft lumineux avec terrasse au centre ville,77414895,Clara,,Elisabethbegijnhof - Papegaai,51.05541,3.71777,Entire home/apt,90,2,15,2017-04-17,0.45,1,0
13827261,Spacious Top Floor,982271,Ben,,Elisabethbegijnhof - Papegaai,51.05794,3.71838,Private room,70,2,89,2019-04-07,2.64,1,169
13839827,Spacious home with garden and free parking,17882332,Lori,,Oud Gentbrugge,51.03923,3.75423,Entire home/apt,59,1,62,2019-03-31,1.84,1,80
13843344,Cosy house with terrace near center,81701446,Godfrey,,Watersportbaan - Ekkergem,51.05042,3.70403,Entire home/apt,59,2,11,2017-01-27,0.34,1,0
13875536,Quiet spacious apartment in the city centre,82082020,Matthias,,Binnenstad,51.04686,3.72484,Entire home/apt,65,2,2,2016-08-01,0.06,1,0
13888897,Designer suite with large tub close to the station,43570873,Peter,,Stationsbuurt Noord,51.03772,3.70707,Entire home/apt,85,1,85,2019-04-07,2.67,1,76
13894145,Bright house + bikes + green patio,6881938,Jozefien,,Ledeberg,51.03427,3.74343,Entire home/apt,55,5,0,,,2,0
13906149,"Big cosy appartement, 5min from Ghent city center",21490521,Klaas,,Dampoort,51.05002,3.76145,Entire home/apt,40,1,1,2016-07-16,0.03,1,0
13910587,"Gent, Bagattenstraat",54052328,Marieke,,Binnenstad,51.04775,3.72423,Private room,40,1,7,2016-12-30,0.21,1,0
13918346,Sober but clean room near historic centre of Ghent,74087366,Koen,,Macharius - Heirnis,51.05194,3.73794,Private room,35,1,0,,,1,0
13918776,B&B cozy whole apartment,23789053,Tobby,,Nieuw Gent - UZ,51.02929,3.73008,Entire home/apt,85,1,60,2019-03-09,1.80,3,12
13933543,Duplex apartment on 4th floor,82810716,Kris & Céline,,Binnenstad,51.04838,3.7345,Entire home/apt,62,1,241,2019-04-14,8.16,2,123
13952023,Cosy studio near the center,83059689,Wouter,,Binnenstad,51.05047,3.73159,Entire home/apt,50,3,34,2018-09-21,1.02,2,38
13953665,Cosy and Clean studio very near historic center,83083039,Peter,,Elisabethbegijnhof - Papegaai,51.05575,3.71171,Private room,25,2,9,2016-08-29,0.27,1,0
13955501,Modern apartment with a great view + location,1346281,Julie,,Watersportbaan - Ekkergem,51.0497,3.70896,Entire home/apt,80,2,3,2017-08-30,0.14,1,14
13966570,Ruime kamer op een boogscheut van Gent-Centrum,53456463,Inge,,Oud Gentbrugge,51.04182,3.7584,Private room,25,2,5,2016-09-18,0.15,1,0
13993661,Cosy room in lovely house with sunny terrace,43992757,Margot,,Rabot  - Blaisantvest,51.06195,3.71202,Private room,50,1,3,2016-08-07,0.09,1,0
14011401,Leuke kamer in huis met tuin in centrum Gent,14459170,Benjamin,,Watersportbaan - Ekkergem,51.0477,3.71036,Private room,55,1,3,2016-07-23,0.09,1,0
14017840,ØCentral Ghent,4400596,Ømer,,Binnenstad,51.05058,3.73151,Private room,55,1,0,,,1,0
14053072,"""Little footprint "" - Eco B&B",1734521,Klaartje,,Brugse Poort - Rooigem,51.06236,3.70082,Private room,29,2,24,2019-03-01,0.77,1,76
14053120,Home with sunny garden,59745875,Maaike,,Moscou - Vogelhoek,51.02788,3.76637,Entire home/apt,89,5,1,2017-06-05,0.04,1,0
14104141,hartwarming apartment in the citycenter,84916535,Saartje,,Elisabethbegijnhof - Papegaai,51.05068,3.71261,Entire home/apt,45,3,12,2018-05-13,0.36,1,0
14128978,"Modern, spacious apartment with sight on the water",85226644,Justine,,Binnenstad,51.04145,3.73036,Entire home/apt,150,2,3,2017-10-23,0.14,1,0
14130650,Kouterhof,85245215,Vladimir,,Binnenstad,51.05016,3.72349,Entire home/apt,130,2,0,,,1,0
14171568,Lux Apt w/Parking to visit amazing Ghent + Belgium,85785507,Edward,,Brugse Poort - Rooigem,51.06745,3.69665,Entire home/apt,85,2,81,2019-04-14,2.49,2,208
14184118,"Large, sunny & quiet @  Railway Station Ghent!",8347668,Ilse,,Stationsbuurt Noord,51.03567,3.71362,Entire home/apt,129,2,24,2017-10-01,0.73,1,0
14227218,BnB Renee - bright apartment near station,86455568,Frederik,,Stationsbuurt Noord,51.03935,3.71742,Entire home/apt,60,7,26,2018-07-23,0.82,1,184
14234623,Charming duplex retreat in the centre of Ghent,13497008,Brecht,,Binnenstad,51.05221,3.72129,Entire home/apt,89,2,31,2019-02-17,0.96,1,73
14242655,Cosy house in the heart of Ghent,8218034,Babette,,Elisabethbegijnhof - Papegaai,51.05301,3.71684,Private room,50,1,0,,,1,0
14336210,Historical house in center Ghent,26621819,Tom & Caroline,,Elisabethbegijnhof - Papegaai,51.05828,3.71092,Entire home/apt,225,2,2,2016-08-21,0.06,1,0
14396290,Big flat for 4p/with parking/center/stunning view,77837214,Nicky,,Binnenstad,51.04726,3.72155,Entire home/apt,110,3,48,2019-01-02,1.57,2,0
14417354,Big and trendy loft in city center - free parking!,16289639,Len,,Sluizeken - Tolhuis - Ham,51.06124,3.72813,Entire home/apt,225,3,48,2019-02-03,1.95,1,107
14420137,Portus Ganda House,88726749,Ina,,Macharius - Heirnis,51.05067,3.73821,Entire home/apt,88,1,25,2017-08-15,0.80,1,0
14466061,"Private room with big terras, shower and parking",89142902,Anna,,Stationsbuurt Noord,51.03939,3.72286,Private room,45,1,277,2019-04-07,8.60,1,275
14498316,"Modern, charming house near Ghent, with Garden",33207545,Micheline,,Sint Denijs Westrem,51.01577,3.66674,Entire home/apt,120,2,24,2019-04-07,0.78,2,261
14527417,Guest room in beautiful house near Ghent,33207545,Micheline,,Sint Denijs Westrem,51.01478,3.6716,Private room,55,1,37,2019-03-31,1.16,2,250
14541530,Modern gardenhouse (80m²) with terrace and garden,89977974,Erwin,,Mariakerke,51.0695,3.66434,Entire home/apt,89,1,83,2019-04-11,4.11,1,276
14541839,Icarus' Home,40930356,Hilde En Filip,,Dampoort,51.05018,3.74812,Entire home/apt,42,2,128,2019-01-12,4.00,1,63
14591643,Studio in a restful area in Ghent,30552325,Ann,,Sint Amandsberg,51.07108,3.76376,Entire home/apt,55,1,15,2019-02-27,0.47,1,289
14621174,"Quiet, nice room close to city centre!",5603598,Liesbet,,Brugse Poort - Rooigem,51.06466,3.69236,Private room,35,1,16,2019-04-07,0.50,1,81
14651402,"Central, clean and fully equipped.",11605084,Billy,,Sluizeken - Tolhuis - Ham,51.05813,3.7344,Private room,33,1,51,2019-04-07,1.82,1,54
14712111,Modern flat that adapts to your needs (+2 bikes),9602963,Arno,,Macharius - Heirnis,51.0452,3.74124,Entire home/apt,54,1,22,2017-03-30,0.77,1,0
14721207,Lascars' Guesthouse near city center,29497600,Kris,,Stationsbuurt Zuid,51.0263,3.72117,Entire home/apt,95,1,180,2019-04-15,6.25,1,263
14779690,Stylish historic rooftop apartement w/ fireplace,6173997,Simon,,Elisabethbegijnhof - Papegaai,51.05731,3.71434,Entire home/apt,60,1,268,2019-04-14,8.60,1,63
14783470,Cosy modern spacious apt. + view & free parking,92288041,Kim,,Ledeberg,51.0357,3.73694,Entire home/apt,61,2,52,2019-04-07,1.69,1,149
14792281,Modern studio in the city centre,92383374,Mieke & Bart,,Elisabethbegijnhof - Papegaai,51.05256,3.71753,Entire home/apt,77,2,56,2019-04-08,1.79,2,133
14831444,Guestroom Creativo,92767961,Kitty,,Mariakerke,51.07906,3.69094,Private room,80,2,23,2019-01-01,0.77,1,359
14877515,Room & ensuite bathroom near Ghent,93264204,David & Wim,,Dampoort,51.04955,3.76103,Private room,33,1,136,2019-04-02,4.36,1,336
14881274,Private room near Ghent,26806492,Elien & Filip,,Ledeberg,51.03494,3.74341,Private room,40,1,198,2019-04-07,6.25,1,277
14896674,Sunny apartment in townhouse next to the park,6148809,Amaryllis,,Elisabethbegijnhof - Papegaai,51.0574,3.71744,Entire home/apt,60,1,241,2019-04-16,7.63,3,156
14897622,Bright apartment in historic townhouse,6148809,Amaryllis,,Elisabethbegijnhof - Papegaai,51.05583,3.71635,Entire home/apt,60,1,332,2019-04-09,10.65,3,100
14926161,Small modern house in a genuine neighbourhood,49231673,Ester,,Rabot  - Blaisantvest,51.06303,3.70918,Entire home/apt,75,2,37,2019-03-15,1.19,1,35
14937972,Bright studio with balcony near center,83059689,Wouter,,Binnenstad,51.04909,3.732,Entire home/apt,65,3,1,2019-01-01,0.28,2,26
14963441,"Cosy, light vintage design appartment",5883895,Annelore,,Macharius - Heirnis,51.04938,3.74402,Entire home/apt,90,30,136,2019-01-13,4.33,3,152
14999348,Cozy room for 2 in Ghent,87683973,Marieke & Arne,,Nieuw Gent - UZ,51.02486,3.72003,Private room,36,2,110,2019-04-09,3.50,1,17
15032838,Camper Casita Loquita ***** Ghent,5077877,Frauke,,Sint Amandsberg,51.06419,3.77804,Entire home/apt,29,3,18,2018-10-27,0.61,3,227
15077865,Cozy room,53459941,Iman,,Stationsbuurt Noord,51.03835,3.71596,Private room,25,1,90,2019-04-01,3.12,3,159
15090561,Room in Ghent,16391035,Laura,,Watersportbaan - Ekkergem,51.05059,3.70309,Private room,45,1,1,2016-09-26,0.03,1,0
15098520,Design room 'Olga' - B&B Graaf.,43889699,Graaf.,,Sluizeken - Tolhuis - Ham,51.06114,3.72072,Private room,90,3,1,2019-04-13,1,2,63
15158816,"Flats with a soul, in the heart of Ghent.",96173226,Ingrid,,Binnenstad,51.05629,3.72066,Entire home/apt,140,2,4,2018-05-01,0.14,1,357
15161663,Big house & spacious garden near the city centre,20195326,Joke,,Sint Amandsberg,51.07184,3.7577,Entire home/apt,115,2,13,2019-04-07,0.43,1,15
15197616,Tourist Flat ( 4 Personen appartement + garagebox),29746993,Martijn,,Sint Amandsberg,51.06507,3.74971,Entire home/apt,90,1,26,2018-11-23,0.84,3,128
15198440,Welcome home!,16555916,Rein,,Moscou - Vogelhoek,51.02697,3.75569,Entire home/apt,135,3,7,2019-04-08,0.25,2,162
15263209,Tourist Flat A (2 personen studio + garagebox),29746993,Martijn,,Sint Amandsberg,51.06501,3.74966,Entire home/apt,70,1,33,2019-04-07,1.07,3,144
15266842,Room near public transport/city center.,16979747,Tom,,Stationsbuurt Zuid,51.0336,3.71209,Private room,45,2,121,2019-04-09,4.24,1,335
15279587,Duplex room with mezzanine and ensuite bathroom,1155760,Caroline,,Gentbrugge,51.03212,3.76255,Private room,36,1,97,2019-03-24,3.47,1,51
15291705,House in the centre of Ghent,20881166,Jasper,,Brugse Poort - Rooigem,51.06341,3.70095,Entire home/apt,65,4,20,2019-03-25,1.01,1,2
15296089,Cosy studio in citycentre next to the park (202),890429,Dries,,Macharius - Heirnis,51.05114,3.73924,Entire home/apt,38,6,37,2019-03-09,1.22,6,298
15306836,Cosy room with King size bed,9347190,Annelies,,Dampoort,51.05898,3.7425,Private room,50,100,66,2018-07-15,2.17,1,87
15325813,Room in cozy apartment close to station & center,27403494,Tine,,Muide - Meulestede - Afrikalaan,51.0716,3.73895,Private room,36,1,25,2019-03-24,1.04,2,96
15358026,""" 't Langeveld"" - bovenverdieping  + parking",29465860,Lidwine,,Wondelgem,51.08929,3.70655,Entire home/apt,55,2,66,2019-04-14,2.21,1,92
15402420,Tourist Flat B (2 personen studio + garagebox),29746993,Martijn,,Sint Amandsberg,51.06511,3.75025,Entire home/apt,70,1,7,2018-07-14,0.24,3,117
15407588,Room in an artistic house near the centre of Ghent,50509069,Reintje,,Rabot  - Blaisantvest,51.06449,3.71019,Private room,20,20,38,2018-07-23,1.25,1,107
15452889,a day in the life of a beautifull home,99127166,Remi,,Dampoort,51.05508,3.74681,Shared room,25,1,2,2016-12-02,0.07,1,0
15474704,Comfortable Room in Adorable House near Centre,31354851,Elke,,Rabot  - Blaisantvest,51.06509,3.70742,Private room,45,2,73,2019-03-31,2.64,1,19
15514780,"Be At Home Ghent, Luxury apartment in Ghent Centre",99700350,Carl,,Elisabethbegijnhof - Papegaai,51.0539,3.71415,Entire home/apt,225,2,0,,,1,261
15556254,Nice room near the center of Ghent,100147822,Barbara,,Macharius - Heirnis,51.0467,3.7436,Private room,60,1,105,2018-12-09,3.48,1,0
15595674,Double room,64317133,Tom,,Bloemekenswijk,51.06932,3.70295,Private room,40,1,154,2019-02-07,5.10,1,0
15598698,Luxury camper ready for your exotic travels,85816387,Oliver,,Sluizeken - Tolhuis - Ham,51.06687,3.7335,Entire home/apt,140,7,0,,,1,346
15654068,Luxury house nearby the centre and station,48494858,Bieke,,Watersportbaan - Ekkergem,51.04196,3.71405,Entire home/apt,150,4,1,2018-07-15,0.11,1,29
15660061,"Belle Epoque, in the heart of the Historic Centre",101087428,Veerle,,Binnenstad,51.05242,3.72395,Entire home/apt,98,2,182,2019-04-01,6.07,1,82
15786110,"Charming little house, near train station",87671177,Marjorie,,Dampoort,51.05981,3.74261,Entire home/apt,50,2,17,2018-11-18,0.61,1,5
15894164,Apartment in the historical town centre,103087669,Gwendolien,,Elisabethbegijnhof - Papegaai,51.05467,3.71447,Entire home/apt,80,1,63,2018-04-29,2.19,1,0
15894551,"Large, Luxurious, Bright apt in Museum area",103087950,Eric,,Binnenstad,51.04028,3.72508,Entire home/apt,87,3,26,2019-04-07,0.91,1,135
15912167,"Very cosy cottage,old tower. Free parking,bycicles",41605946,Luc,,Gentbrugge,51.03898,3.77136,Entire home/apt,99,2,23,2019-02-25,0.87,1,0
15924258,Feel at home near historical centre,14896039,Kaat,,Brugse Poort - Rooigem,51.05945,3.69576,Entire home/apt,70,2,35,2019-04-07,1.24,1,25
15925176,Cosy quiet private top floor in a travelers house!,9175868,Elke,,Brugse Poort - Rooigem,51.05969,3.69146,Private room,40,2,54,2019-04-01,1.89,1,233
15937307,Edville studio Duplex (2p-4p),414263,Edward En Daphné,,Binnenstad,51.03842,3.73178,Entire home/apt,79,2,7,2018-09-10,0.24,9,79
15948361,Your private loft in the city centre of Ghent,103531697,Camille,,Binnenstad,51.04951,3.73015,Entire home/apt,80,2,89,2019-03-31,3.07,1,162
16093585,Comfortable room + garden near historic center,104899249,Vincent,,Sint Amandsberg,51.05904,3.74451,Private room,40,2,10,2019-04-07,0.44,1,122
16145203,comfortable vintage apartment near city center,4891006,Florence,,Watersportbaan - Ekkergem,51.05053,3.70934,Entire home/apt,140,2,2,2017-01-02,0.07,2,0
16224138,"Warm and classy apartment - ""60's chique""",8756531,Deceuninck,,Binnenstad,51.04997,3.72992,Entire home/apt,99,2,61,2019-04-09,2.14,4,297
16233560,Waterfront-Studio + Rent Car parking / 2 bikes,83955257,Andreas,,Macharius - Heirnis,51.04884,3.7377,Entire home/apt,55,2,26,2017-07-26,0.92,1,36
